StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
1388,0508927,HDBUS-BF121A-2021,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,148,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
1415,0509465,ONAAD-HE121B-2021,ONAAD,N,N,120,37,1,0,PT,HE,Other vocational programme – other,Other,27,2021-08-25 00:00:00,N,Not registered unemployed but not working,Self-financing student,No,No known disability,No,No,Scottish,5665,Female,Other,Scotland,None,Heterosexual/straight,1,1
1428,0509599,NCCHS5-LF121A-2021,NCCHS5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,328,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1429,0509600,NCCHS5-LF121A-2021,NCCHS5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,31,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,107,Female,Prefer not to say,Scotland,None,Bi/bisexual,0,1
1440,0509695,HCTRT-BF121A-2021,HCTRT,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,38,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3459,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8462,0
1458,0509852,NCPSS5-BF123A-2023,NCPSS5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,46,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.7778,0
1458,0509852,VQNAS320-BF121A-2021,VQNAS320,N,N,480,12,1,40,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,Mental Health Condition,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1516,0510060,HDCHP-HE121A-2021,HDCHP,N,N,320,40,2,15,PT,HE,Other vocational programme – other,Dunfermline,22,2021-08-31 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1036,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
1550,0510184,ACTEV6-BF121A-2021,ACTEV6,N,N,640,36,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,20,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1299,Female,Other,Scotland,None,Prefer not to say,0,0
1601,0510351,HCSSH-ZF123A-2023,HCSSH,N,N,480,40,1,15,FT,HE,Other vocational programme – other,Other,31,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,963,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,1
1639,0510435,NQACC6-SF121A-2021,NQACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Glenrothes,18,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1001,Male,Married,Scotland,None,Heterosexual/straight,0,0
1653,0510497,ICSPF5-SF123A-2023,ICSPF5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,10,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,667,Male,Other,Scotland,None,Heterosexual/straight,1,0
1705,0510778,HCCYB7-BF121A-2021,HCCYB7,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,28,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,642,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1736,0510838,ACACC6-SF123A-2023,ACACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Glenrothes,34,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1798,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1736,0510838,NCCHS5-SF122A-2022,NCCHS5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,42,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1798,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1783,0510935,HCELE-HD221A-2021,HCELE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Rosyth,25,2021-08-30 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,3523,Male,Other,Scotland,None,Heterosexual/straight,1,0
1794,0511025,HDCIR-SF221A-2021,HDCIR,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,56,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3620,Male,Other,Scotland,None,Heterosexual/straight,1,0
1826,0511283,NQACC6-SF121A-2021,NQACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Glenrothes,54,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4345,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0.8889,0
1830,0511449,NQHSC6-SF121A-2021,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,54,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2690,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1852,0511592,MACAJ2-SB321B-2021,MACAJ2,N,Y,120,21,4,0,PT,FE,Other vocational programme – other,Glenrothes,-105,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6044,Male,Other,Scotland,None,Heterosexual/straight,0.5862,0
1874,0511632,HDCHP-HE122A-2022,HDCHP,N,N,320,40,2,15,PT,HE,Other vocational programme – other,Dunfermline,12,2022-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2165,Female,Prefer not to say,Scotland,Another religion or body,Heterosexual/straight,0.4444,0
1925,0511808,NQHSC6-HF121B-2021,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,41,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1344,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
1938,0511842,NCBSE-SF122A-2022,NCBSE,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,42,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3177,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1938,0511842,VQDGE7-HF123A-2023,VQDGE7,N,N,1120,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,48,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,3177,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
1964,0511912,MACSA-HE122B-2022,MACSA,N,Y,360,40,4,9,PT,FE,Other vocational programme – other,Dunfermline,-51,2022-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,359,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
1964,0511912,ONDSC5-HF121A-2021,ONDSC5,N,N,720,34,3,20,FT,FE,Other vocational programme – other,Dunfermline,0,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,359,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
1996,0511956,NQMAT4-HE121A-2021,NQMAT4,N,Y,160,36,1,0,PT,FE,Other vocational programme – other,Dunfermline,48,2021-08-24 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,5201,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
2027,0512085,MAPLU3-SB321A-2021,MAPLU3,N,N,480,29,3,0,PT,FE,Other vocational programme – other,Glenrothes,34,2021-09-20 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4144,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2089,0512242,HCELE-HD122A-2022,HCELE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Rosyth,-5,2022-08-31 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4303,Male,Other,Scotland,None,Heterosexual/straight,1,0
2089,0512242,HCELE-RD223A-2023,HCELE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Rosyth,10,2023-08-31 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,3202,Male,Other,Scotland,None,Heterosexual/straight,1,0
2089,0512242,NQELE6-HD121A-2021,NQELE6,N,Y,480,34,1,0,PT,FE,Other vocational programme – other,Rosyth,-15,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4303,Male,Other,Scotland,None,Heterosexual/straight,1,0
2095,0512254,VQSHE2-LF121A-2021,VQSHE2,N,N,720,40,2,20,FT,FE,Other vocational programme – other,Levenmouth,7,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2466,Female,Other,Scotland,None,Heterosexual/straight,0,1
2114,0512312,HCLSV-BF121A-2021,HCLSV,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,35,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3893,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,0.7083,1
2133,0512348,HEEFAW-FI122A-2022,HEEFAW,N,Y,160,40,1,4,PT,HE,Other vocational programme – other,Other,-28,2022-08-29 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,1312,Male,Other,Scotland,None,Heterosexual/straight,1,0
2136,0512351,HCSOS-BF123A-2023,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,6,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1877,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.75,0
2136,0512351,NQPSS6-BF122A-2022,NQPSS6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,42,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1877,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.6296,0
2137,0512352,HCCOU-BE222A-2022,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,24,2022-09-01 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2213,Female,Married,Scotland,None,Bi/bisexual,1,1
2137,0512352,HCCOU-BE121A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,35,2021-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2213,Female,Married,Scotland,None,Bi/bisexual,1,0
2137,0512352,ONPHI6-BP123A-2023,ONPHI6,N,N,40,9,1,5,PT,FE,Other vocational programme – other,Kirkcaldy,-12,2023-08-18 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2213,Female,Married,Scotland,None,Bi/bisexual,1,0
2141,0512357,NCEEG6-SF123A-2023,NCEEG6,N,Y,680,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,24,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,1753,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8462,0
2141,0512357,NCIEL5-SF122A-2022,NCIEL5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,14,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,1798,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.0714,0
2199,0512649,VQRST3-SB223A-2023,VQRST3,N,Y,520,40,4,0,PT,FE,Other vocational programme – other,Glenrothes,0,2023-08-21 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6562,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2199,0512649,VQRST3-SB122A-2022,VQRST3,N,Y,800,34,4,0,FT,FE,Other vocational programme – other,Glenrothes,-1,2022-08-29 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6562,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2201,0512651,ICBEA5-BF123A-2023,ICBEA5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,48,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,866,Female,Prefer not to say,Scotland,None,Bi/bisexual,1,0
2204,0512655,HCVIC-SF121A-2021,HCVIC,N,Y,720,40,1,18,FT,HE,Other vocational programme – other,Glenrothes,41,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,280,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2204,0512655,HDVIC-SF222A-2022,HDVIC,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Glenrothes,38,2022-09-01 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,280,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2215,0512703,HDARD-SF122A-2022,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,14,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,British,3144,Female,Other,Scotland,None,Other,1,0
2215,0512703,HDARD-BF223A-2023,HDARD,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Kirkcaldy,45,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),Yes,No,British,3144,Female,Other,Scotland,None,Other,1,0
2215,0512703,NCARD6-SF121A-2021,NCARD6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,31,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,British,3144,Female,Other,Scotland,None,Other,1,0
2256,0512863,NCCDM5-BF121A-2021,NCCDM5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,10,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2099,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8,1
2408,0513162,NCEGP5-HF121A-2021,NCEGP5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Rosyth,28,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,879,Female,Other,Germany,None,Heterosexual/straight,0.7333,0
2547,0513564,HDQUS-SF123A-2023,HDQUS,N,N,600,36,2,15,FT,HE,Other vocational programme – other,Glenrothes,14,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,3908,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0,0
2599,0513742,HCACC-HF123A-2023,HCACC,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,13,2023-08-28 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,British,442,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9708,1
2599,0513742,HCCOM-HE123A-2023,HCCOM,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Dunfermline,14,2023-08-29 00:00:00,N,Permanent or temporary employment,Universal Credit (UC),No,No known disability,No,No,British,442,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
2599,0513742,HCCYB7-BF122B-2022,HCCYB7,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,18,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,1676,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
2655,0514056,HCCOU-BE221A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,32,2021-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,No,No,Scottish,3630,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2779,0514370,NCBAC5-LF122A-2022,NCBAC5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Levenmouth,17,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4787,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
2842,0514528,HDCDS-BF222A-2022,HDCDS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,41,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3213,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
2902,0514796,VQHAI220-BF221A-2021,VQHAI220,N,N,360,9,1,40,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,1330,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.76925,0
2902,0514796,VQHAI621-BF122A-2022,VQHAI621,N,N,800,35,1,20,FT,FE,Other vocational programme – other,Kirkcaldy,30,2022-08-31 00:00:00,Y,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1330,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2990,0515019,VQBET6-BF123A-2023,VQBET6,N,N,720,33,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,13,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,610,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2991,0515020,VQBRI3-SB221A-2021,VQBRI3,N,Y,680,40,4,17,FT,FE,Other vocational programme – other,Glenrothes,20,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1947,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
2998,0515030,ACBEA6-BF121B-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,45,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1900,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2998,0515030,HCACC-BF122A-2022,HCACC,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,46,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1900,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3042,0515151,HCBUS-BF122A-2022,HCBUS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,20,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3023,Male,Other,Scotland,None,Heterosexual/straight,1,0
3079,0515286,HCCOU-BE222A-2022,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,45,2022-09-01 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),Yes,No,Scottish,2497,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3079,0515286,HCCOU-BE121A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,46,2021-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,Scottish,2497,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3103,0515323,ACBEA6-BF121A-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,34,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,359,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
3153,0515490,NCPCK5-BF123B-2023,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,49,2023-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,866,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3252,0515863,OESDS-HP121A-2021,OESDS,N,Y,80,11,1,0,PT,FE,Other vocational programme – other,Dunfermline,13,2021-08-30 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1900,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
3289,0515951,HCAIT-HE221A-2021,HCAIT,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Dunfermline,61,2021-08-30 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2816,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3296,0515962,HCACC-BE222A-2022,HCACC,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,26,2022-08-30 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6469,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
3296,0515962,HCACC-BE121A-2021,HCACC,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6469,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
3305,0515974,HCQUS-SD122A-2022,HCQUS,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,7,2022-09-02 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5983,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.6667,0
3305,0515974,HCQUS-SD223A-2023,HCQUS,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,33,2023-08-28 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5983,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3346,0516107,HCMEN-HD221A-2021,HCMEN,N,Y,240,36,2,0,PT,HE,Other vocational programme – other,Rosyth,61,2021-08-31 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,1880,Male,Other,Scotland,None,Heterosexual/straight,1,0
3349,0516126,ICPFS5-BF123A-2023,ICPFS5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,24,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3981,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.7778,1
3398,0516287,NCIEL5-SF121C-2021,NCIEL5,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,54,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,6118,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,0
3411,0516314,HCELG7-SF121A-2021,HCELG7,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,38,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5106,Female,Other,Scotland,None,Gay woman/lesbian,1,1
3474,0516507,HDGDD-SF221A-2021,HDGDD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,61,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1274,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3483,0516527,HDCDS-BF222A-2022,HDCDS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,33,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5254,Male,Other,Scotland,None,Heterosexual/straight,1,0
3508,0516568,NQJEW6-SF121A-2021,NQJEW6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,11,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,3569,Female,Prefer not to say,Scotland,None,Other,0.5385,0
