StudentID,IdNumber,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Withdrawn
73429,1508945,ONWLE5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,14/09/2023 13:56,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,Yes,No,Scottish,6295,Male,Other,Scotland,None,Heterosexual/straight,0
73430,1508946,MACAJ2,N,Y,80,40,5,2,PT,FE,Other vocational programme – other,Dunfermline,-64,28/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3981,Male,Other,Scotland,None,Heterosexual/straight,0
73440,1508960,CCACE4,N,N,480,18,1,27,PT,FE,Other vocational programme – for students with learning difficulties,Glenrothes,26,05/02/2024 00:00,N,Full-time college based not included above,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple,Yes,No,English,1839,Female,Prefer not to say,Scotland,None,Bi/bisexual,0
73440,1508960,ONPTE4,N,N,400,12,1,33,PT,FE,Other vocational programme – for students with learning difficulties,Glenrothes,32,11/09/2023 00:00,N,Full-time college based not included above,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple,Yes,No,English,1839,Female,Prefer not to say,Scotland,None,Bi/bisexual,0
73446,1508966,MAELI3,N,Y,560,31,3,14,PT,FE,Other vocational programme – other,Glenrothes,33,18/09/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3471,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
73449,1508969,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,17,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,78,Female,Other,Scotland,None,Prefer not to say,0
73466,1508987,NPCONC,N,Y,680,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,21,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,963,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
73466,1508987,ONWLB5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,10/01/2024 07:41,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,963,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
73489,1509017,MAFWE5,N,Y,760,36,1,0,FT,FE,Other vocational programme – other,Rosyth,-1,28/08/2023 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,Yes,Scottish,4991,Male,Other,Scotland,None,Heterosexual/straight,0
73489,1509017,NCFAW5,N,Y,640,40,1,16,FT,FE,Other vocational programme – other,Rosyth,-8,31/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,Yes,Scottish,4991,Male,Other,Scotland,None,Heterosexual/straight,0
73524,1509054,HCSCD,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,42,28/08/2023 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2360,Female,Prefer not to say,Scotland,None,Bi/bisexual,0
73563,1509099,ACCSC6,N,Y,700,40,1,16,FT,FE,Other vocational programme – other,Dunfermline,45,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Deaf or hearing impairment,No,No,Scottish,4239,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
73572,1509109,HDCSD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,45,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6009,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1
73654,1509204,HCMEN,N,Y,240,36,2,0,PT,HE,Other vocational programme – other,Rosyth,-16,29/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2257,Male,Other,Scotland,None,Heterosexual/straight,0
73654,1509204,MAMEE6,N,Y,120,45,4,0,PT,FE,Other vocational programme – other,Dunfermline,7,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2257,Male,Other,Scotland,None,Heterosexual/straight,0
73660,1509211,MACAJ2,N,Y,440,31,4,15,PT,FE,Other vocational programme – other,Glenrothes,33,25/09/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2781,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
73676,1509233,HCMAE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,46,28/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,2816,Male,Other,Scotland,None,Heterosexual/straight,0
73676,1509233,MAMAE6,N,Y,120,40,4,3,PT,FE,Other vocational programme – other,Rosyth,7,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2816,Male,Other,Scotland,None,Heterosexual/straight,0
73684,1509241,HCFWI,N,Y,240,40,2,6,PT,HE,Other vocational programme – other,Rosyth,41,28/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,Yes,Specific learning difficulty,No,No,Scottish,4910,Male,Other,Scotland,None,Heterosexual/straight,0
73684,1509241,MAFAB,N,Y,40,40,4,3,PT,FE,Other vocational programme – other,Rosyth,-9,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",Yes,Specific learning difficulty,No,No,Scottish,4910,Male,Other,Scotland,None,Heterosexual/straight,0
73698,1509259,MABUA3,N,N,100,40,3,2,PT,FE,Other vocational programme – other,Dunfermline,-310,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4678,Male,Other,Scotland,None,Heterosexual/straight,0
73701,1509262,ACAAB6,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,0,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,3433,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
73739,1509302,HDCSD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,33,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,No known disability,No,No,Scottish,3908,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
73739,1509302,ONWLE5,N,N,20,20,1,1,PT,FE,Other vocational programme – other,Other,0,05/09/2023 13:52,N,Not registered unemployed but not working,Fee waiver – low income,Yes,No known disability,No,No,Scottish,3908,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
73740,1509303,VQRST3,N,Y,160,4,4,40,PT,FE,Other vocational programme – other,Glenrothes,175,12/02/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2044,Male,Other,Scotland,None,Heterosexual/straight,0
73741,1509304,ONWEE,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Other,-43,06/09/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2849,Female,Other,Scotland,None,Heterosexual/straight,0
73770,1509336,VQRST3,N,Y,520,40,4,0,PT,FE,Other vocational programme – other,Glenrothes,20,21/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Specific learning difficulty,No,No,Scottish,2630,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
73773,1509339,VQBRI3,N,Y,760,29,4,0,FT,FE,Other vocational programme – other,Glenrothes,-28,28/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,961,Male,Other,Scotland,None,Heterosexual/straight,1
73818,1509387,HDSOP,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,40,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,No,No,Scottish,5388,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
73959,1509562,MAMEE,N,Y,760,36,1,19,FT,FE,Other vocational programme – other,Rosyth,-7,28/08/2023 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3412,Male,Other,Scotland,None,Heterosexual/straight,0
73959,1509562,NCENG6,N,Y,480,34,1,0,PT,FE,Other vocational programme – other,Rosyth,-4,31/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3412,Male,Other,Scotland,None,Heterosexual/straight,0
73961,1509564,VQAUT3,N,Y,280,34,4,0,PT,FE,Other vocational programme – other,Glenrothes,49,30/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,English,2389,Male,Other,England,None,Heterosexual/straight,0
73964,1509567,VQSSCY,N,N,220,40,2,0,PT,FE,Other vocational programme – other,Kirkcaldy,-1,01/07/2024 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4347,Female,Other,Scotland,None,Heterosexual/straight,0
73967,1509570,HCFWI,N,Y,240,40,2,6,PT,HE,Other vocational programme – other,Glenrothes,25,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2438,Female,Other,Scotland,None,Prefer not to say,0
73967,1509570,MAFAB,N,Y,120,45,4,0,PT,FE,Other vocational programme – other,Rosyth,13,02/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2438,Female,Other,Scotland,None,Prefer not to say,0
73979,1509581,ACACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Kirkcaldy,42,28/08/2023 00:00,Y,Student on Scottish wider access programme (SWAP),Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2643,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
74013,1509635,BACHS,N,N,600,30,1,15,FT,HE,Other vocational programme – other,Dunfermline,55,11/09/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
74013,1509635,NQMAH5,N,Y,160,18,1,9,PT,FE,Other vocational programme – other,Dunfermline,3,15/01/2024 00:00,N,Permanent or temporary employment,Self-financing student,No,Specific learning difficulty,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
74013,1509635,NQMAT5,N,Y,200,18,1,12,PT,FE,Other vocational programme – other,Dunfermline,11,29/08/2023 00:00,N,Permanent or temporary employment,Self-financing student,No,Specific learning difficulty,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
74014,1509636,MACAJ2,N,Y,160,4,4,40,PT,FE,Other vocational programme – other,Glenrothes,32,28/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6266,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
74020,1509645,ICCSC5,N,Y,720,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,17,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,5806,Female,Prefer not to say,Scotland,Muslim,Heterosexual/straight,0
74028,1509654,HEBMLE,N,N,40,52,1,0,PT,HE,Other vocational programme – other,Other,-2,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1556,Female,Other,Scotland,None,Heterosexual/straight,0
74048,1509684,ICPET5,N,N,160,6,1,27,PT,FE,Other vocational programme – other,Kirkcaldy,-2,18/03/2024 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,2360,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
74054,1509701,HCELG7,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,10,28/08/2023 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,"Indian, Indian Scottish, or Indian British",5987,Male,Prefer not to say,Scotland,Sikh,Heterosexual/straight,0
74059,1509711,HDCSD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,47,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,824,Male,Other,Scotland,None,Heterosexual/straight,1
74059,1509711,HECCOM,N,Y,0,52,1,0,PT,HE,Other vocational programme – other,Other,-28,28/08/2023 00:00,N,Not registered unemployed but not working,Self-financing student,No,No known disability,No,No,Scottish,824,Male,Other,Scotland,None,Heterosexual/straight,0
74072,1509732,HCACC,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,11,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,1556,Female,Other,Estonia,None,Heterosexual/straight,0
74347,1510194,ONYTH2,N,N,40,34,1,0,PT,FE,Other vocational programme – other,Glenrothes,-25,01/09/2023 00:00,N,Primary school pupil,Fee waiver – school pupil,No,No known disability,No,No,Scottish,5106,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
75441,1510328,NCPSS5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,41,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,Yes,Scottish,4695,Male,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,0
75520,1510413,HDPHO,N,N,600,36,2,15,FT,HE,Other vocational programme – other,Dunfermline,14,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,Scottish,440,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
75567,1510498,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,33,29/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Mental Health Condition,No,No,Scottish,1307,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1
75925,1511242,ONMAL,N,N,12,6,1,2,PT,FE,Other vocational programme – other,Other,-3,04/12/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1947,Male,Other,Scotland,None,Heterosexual/straight,0
75925,1511242,ONMMH,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-43,14/12/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1947,Male,Other,Scotland,None,Heterosexual/straight,0
75977,1511323,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,19,29/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Mental Health Condition,No,No,Scottish,1259,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1
76031,1511393,HCCHP,N,N,720,36,1,36,FT,HE,Other vocational programme – other,Other,33,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,246,Female,Other,Scotland,None,Heterosexual/straight,1
76064,1511435,PDTEC7,N,Y,80,20,1,4,PT,HE,Other vocational programme – other,Other,0,05/02/2024 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,English,2055,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
76136,1511536,CDGFF4,N,Y,20,8,1,5,PT,FE,Other vocational programme – other,Other,0,12/02/2024 15:42,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,1016,Female,Other,Scotland,Buddhist,Heterosexual/straight,0
