StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
2095,0512254,VQSHE2-LF121A-2021,VQSHE2,N,N,720,40,2,20,FT,FE,Other vocational programme – other,Levenmouth,7,30/08/2021 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2466,Female,Other,Scotland,None,Heterosexual/straight,0.041666666666666664,1
2106,0512294,ONSTI-HO221A-2021,ONSTI,N,N,196,18,1,10,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-17,30/08/2021 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple(+MH),Yes,No,Scottish,3175,Female,Other,Scotland,None,Prefer not to say,0.56250625,0
2114,0512312,HCLSV-BF121A-2021,HCLSV,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,35,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3893,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,0.5390222222222223,1
2133,0512348,HEEFAW-FI121A-2021,HEEFAW,N,Y,40,52,1,0,PT,HE,Other vocational programme – other,Other,-15,30/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1312,Male,Other,Scotland,None,Heterosexual/straight,0.7777757575757576,0
2137,0512352,HCCOU-BE121A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,35,30/08/2021 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2213,Female,Married,Scotland,None,Bi/bisexual,0.8611111111111112,0
2141,0512357,ONGEI4-SS121A-2021,ONGEI4,N,Y,720,17,1,18,FT,FE,Other vocational programme – other,Glenrothes,10,07/02/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,1798,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8051611111111111,0
2184,0512603,BAACF-HF121A-2021,BAACF,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,61,13/09/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2430,Female,Other,Scotland,None,Heterosexual/straight,0.960071875,0
2204,0512655,HCVIC-SF121A-2021,HCVIC,N,Y,720,40,1,18,FT,HE,Other vocational programme – other,Glenrothes,41,30/08/2021 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,280,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.9714285714285714,0
2215,0512703,NCARD6-SF121A-2021,NCARD6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,31,30/08/2021 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,British,3144,Female,Other,Scotland,None,Other,0.9688162162162163,0
2248,0512804,ONAME-HP121B-2021,ONAME,N,Y,12,0,1,0,PT,FE,Other vocational programme – other,Dunfermline,20,27/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,3412,Female,Other,Scotland,None,Heterosexual/straight,1,0
2256,0512863,NCCDM5-BF121A-2021,NCCDM5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,10,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2099,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.6733399999999999,1
2266,0512879,VQABT420-BF121A-2021,VQABT420,Y,N,720,7,1,14,PT,FE,Other vocational programme – other,Kirkcaldy,22,23/08/2021 00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,5106,Female,Prefer not to say,Scotland,None,Prefer not to say,0.9230714285714285,0
2296,0512965,ONUPS1-HP121A-2021,ONUPS1,N,N,120,34,2,0,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-87,30/08/2021 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,Multiple,No,No,Scottish,1164,Male,Other,Scotland,None,Heterosexual/straight,1,0
2387,0513128,ONMEB-RP121B-2021,ONMEB,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-42,16/12/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4861,Male,Other,Scotland,None,Heterosexual/straight,1,0
2408,0513162,NCEGP5-HF121A-2021,NCEGP5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Rosyth,28,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,879,Female,Other,Germany,None,Heterosexual/straight,0.8106583333333334,0
2433,0513233,ONAAM-HP121C-2021,ONAAM,N,N,4,0,1,0,PT,FE,Other vocational programme – other,Other,-12,01/10/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5365,Male,Prefer not to say,Scotland,None,Prefer not to say,1,0
2449,0513257,ONERA-SP121H-2021,ONERA,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Glenrothes,10,23/06/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2816,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2510,0513395,ONDHC-HP121D-2021,ONDHC,N,N,6,10,1,1,PT,FE,Other vocational programme – other,Dunfermline,-68,14/10/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,946,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2510,0513395,ONPER-HP121M-2021,ONPER,N,N,6,3,1,0,PT,FE,Other vocational programme – other,Other,-56,30/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,946,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2655,0514056,HCCOU-BE221A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,32,30/08/2021 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,No,No,Scottish,3630,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
2691,0514152,ONSPRG4-BD121A-2021,ONSPRG4,N,N,170,28,1,5,PT,FE,Other vocational programme – for students with learning difficulties,Kirkcaldy,-175,30/08/2021 00:00,N,Registered unemployed – receiving jobseekers allowance,Fee waiver – student on a DPG 18 / PG 5 programme,No,No known disability,No,No,Scottish,3023,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.6764705882352942,0
2701,0514170,HCSSH-SF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,28,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3404,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.5,1
2701,0514170,HDASNM-BF221A-2021,HDASNM,Y,N,720,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,20,30/08/2021 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3404,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.9291810810810811,0
2842,0514528,HCCDF-BF121A-2021,HCCDF,Y,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,-16,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3213,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9795914285714286,0
2869,0514735,BAHBA-HF121A-2021,BAHBA,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,60,13/09/2021 00:00,N,Full-time college based not included above,Self-financing student,No,Multiple,Yes,No,Scottish,2918,Female,Other,Scotland,None,Heterosexual/straight,0.9856645161290322,0
2895,0514786,NPCSY4-HP121A-2021,NPCSY4,N,Y,120,12,1,6,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Dunfermline,12,25/10/2021 00:00,N,Not registered unemployed but not working,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1299,Male,Other,Scotland,None,Heterosexual/straight,0.40454545454545454,0
2902,0514796,VQHAI220-BF221A-2021,VQHAI220,N,N,360,9,1,40,PT,FE,Other vocational programme – other,Kirkcaldy,22,23/08/2021 00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,1330,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8681428571428571,0
2902,0514796,VQHAI6-BF121A-2021,VQHAI6,Y,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,-28,25/10/2021 00:00,Y,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1330,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8675230769230768,0
2991,0515020,VQBRI3-SB221A-2021,VQBRI3,N,Y,680,40,4,17,FT,FE,Other vocational programme – other,Glenrothes,20,30/08/2021 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1947,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.81875,0
2998,0515030,ACBEA6-BF121B-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,45,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1900,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8279216216216216,0
3079,0515286,HCCOU-BE121A-2021,HCCOU,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,46,30/08/2021 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,Scottish,2497,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.9166666666666666,0
3087,0515297,HCCHP-BF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,7,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,824,Female,Other,Scotland,None,Heterosexual/straight,0.8991027027027028,0
3103,0515323,ACBEA6-BF121A-2021,ACBEA6,N,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,34,30/08/2021 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,359,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
3252,0515863,OESDS-HP121A-2021,OESDS,N,Y,80,11,1,0,PT,FE,Other vocational programme – other,Dunfermline,13,30/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1900,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
3268,0515904,NCWES-SE121A-2021,NCWES,N,Y,40,13,1,3,PT,FE,Other vocational programme – other,Glenrothes,149,08/09/2021 00:00,N,Not registered unemployed but not working,Self-financing student,No,No known disability,No,No,Scottish,4628,Male,Other,Scotland,None,Heterosexual/straight,1,0
3289,0515951,HCAIT-HE221A-2021,HCAIT,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Dunfermline,61,30/08/2021 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2816,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9871794871794872,0
3296,0515962,HCACC-BE121A-2021,HCACC,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,54,30/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6469,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,0.9722222222222222,0
3307,0515977,ONIOF-HP121B-2021,ONIOF,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-51,19/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1342,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3346,0516107,HCMEN-HD221A-2021,HCMEN,N,Y,240,36,2,0,PT,HE,Other vocational programme – other,Rosyth,61,31/08/2021 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,1880,Male,Other,Scotland,None,Heterosexual/straight,0.9714285714285714,0
3362,0516145,ONIOF-HP121C-2021,ONIOF,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-15,24/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,751,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3398,0516287,NCIEL5-SF121C-2021,NCIEL5,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,54,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,6118,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,0.9895555555555556,0
3411,0516314,HCELG7-SF121A-2021,HCELG7,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,38,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5106,Female,Other,Scotland,None,Gay woman/lesbian,0.5797928571428572,1
3416,0516342,OAFCHR-BE121A-2021,OAFCHR,N,N,360,9,1,40,PT,FE,Other vocational programme – other,Kirkcaldy,25,21/09/2021 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,6295,Female,In a same-sex civil partnership,Scotland,None,Heterosexual/straight,1,0
3474,0516507,HDGDD-SF221A-2021,HDGDD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,61,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1274,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9900777777777778,0
3483,0516527,HCCDF-BF121A-2021,HCCDF,Y,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,12,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5254,Male,Other,Scotland,None,Heterosexual/straight,0.7235432432432433,0
3489,0516538,MAELI3-SB121B-2021,MAELI3,N,Y,680,28,4,0,FT,FE,Other vocational programme – other,Glenrothes,-59,30/08/2021 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5609,Male,Other,Scotland,None,Heterosexual/straight,0.9885875,0
3504,0516563,VQHAI2-BF121B-2021,VQHAI2,Y,N,720,33,2,0,FT,FE,Other vocational programme – other,Kirkcaldy,52,20/09/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1036,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.5860941176470588,1
3508,0516568,NQJEW6-SF121A-2021,NQJEW6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,11,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,3569,Female,Prefer not to say,Scotland,None,Other,0.5835083333333333,0
3509,0516569,BAHBA-HF121A-2021,BAHBA,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,49,13/09/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,3213,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.942658065,0
3516,0516583,ACPTU6-BF121A-2021,ACPTU6,N,N,720,36,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,6,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1036,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8812675675675676,0
3520,0516623,HC3DI-SF121A-2021,HC3DI,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,40,30/08/2021 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,2913,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Prefer not to say,0.975,1
3528,0516642,BAHBA-HF121A-2021,BAHBA,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,42,13/09/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1556,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8178161290322581,0
3556,0516688,ACPCK6-BF121A-2021,ACPCK6,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,17,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,5157,Male,Other,Scotland,None,Heterosexual/straight,1,0
3629,0516883,NQMAT4-HE121A-2021,NQMAT4,N,Y,160,36,1,0,PT,FE,Other vocational programme – other,Dunfermline,26,24/08/2021 00:00,N,Not registered unemployed but not working,Self-financing student,No,No known disability,No,No,Scottish,5739,Female,Other,Scotland,None,Heterosexual/straight,0.7777777777777778,0
3641,0516907,ICPBT5-LF121A-2021,ICPBT5,N,N,640,18,1,32,FT,FE,Other vocational programme – other,Levenmouth,6,07/02/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1011,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.678575,1
3675,0516959,HCAIT-BP221A-2021,HCAIT,N,N,240,34,2,0,PT,HE,Other vocational programme – other,Kirkcaldy,-1,31/08/2021 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5609,Female,Prefer not to say,Scotland,None,Prefer not to say,0.6666666666666666,1
3683,0516976,ICPBT5-LF121A-2021,ICPBT5,N,N,640,18,1,32,FT,FE,Other vocational programme – other,Levenmouth,-4,07/02/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,314,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8376470588235294,0
3695,0516993,NCAPS5-SF121A-2021,NCAPS5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,54,30/08/2021 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1526,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
3701,0517012,ONCIP-SD121I-2021,ONCIP,N,Y,42,3,1,0,PT,HE,Other vocational programme – other,Glenrothes,107,25/05/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,Yes,Scottish,2213,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
3701,0517012,ONDEL-HP121E-2021,ONDEL,N,N,12,0,1,0,PT,FE,Other vocational programme – other,Other,-21,10/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,Yes,Scottish,2213,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
3701,0517012,ONEWR18-SD121M-2021,ONEWR18,N,N,22,1,1,0,PT,FE,Other vocational programme – other,Glenrothes,29,08/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,Yes,Scottish,2213,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
3704,0517017,ONDEL-HP121E-2021,ONDEL,N,N,12,0,1,0,PT,FE,Other vocational programme – other,Other,-21,10/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,305,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
3711,0517033,NQHSC6-LF121A-2021,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,41,30/08/2021 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,English,1274,Female,In a same-sex civil partnership,Scotland,Christian: Protestant,Heterosexual/straight,0.8565189189189188,0
3717,0517049,HDACC-BF221A-2021,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,7,30/08/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,"Pakistani, Pakistani Scottish, or Pakistani British",1146,Female,Prefer not to say,Scotland,Muslim,Heterosexual/straight,0.978636111,0
3763,0517127,BAHAF-HF121A-2021,BAHAF,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,49,13/09/2021 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,946,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9783195121951219,0
3768,0517133,NCPCK5-LF121A-2021,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Levenmouth,35,30/08/2021 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,946,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.2694285714285714,1
3926,0600527,NQPSS6-BF121A-2021,NQPSS6,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,47,30/08/2021 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,328,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,0.6260379310344828,1
3961,0600695,NQGRM4-HE121A-2021,NQGRM4,N,Y,80,17,1,2,PT,FE,Other vocational programme – other,Dunfermline,-2,24/08/2021 00:00,N,Registered unemployed – receiving jobseekers allowance,Universal Credit (UC),No,No known disability,No,No,Scottish,2452,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,0.7777777777777778,0
3986,0600813,NQMAT5-BE121A-2021,NQMAT5,N,Y,160,36,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,41,23/08/2021 00:00,N,Permanent or temporary employment,Self-financing student,No,Specific learning difficulty,Yes,No,Scottish,2690,Female,Married,Scotland,None,Heterosexual/straight,1,1
