EnrolmentID,IdNumber,Age,Age_CourseStart,AllCourseID,AnnualStartDate,AnnualEndDate,EnrolledOnDate,ClassSize,DisabilityCode,EthnicityCode,FE,FT,GenderCode,HasChildcareFund,HasHardshipFund,HE,HoursPerWeek,LengthOfCourse,MaritalStatusCode,MoACode,NumberOfWeeks,PlannedLearningHours,PT,ScqfLevelCode,ReligionCode,SexualOrientationCode,SIMD_Rank,PI_1,AttendanceRate,AuthAbsenseRate,AbsenseRate
1201745,1618753,35,32,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,01,17,Y,Y,F,0,0,N,0,1,3,17,36,720,N,06,05,1,961,Further Withdrawal,0.9706,0,0.0294
1201746,2141086,35,32,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,22,02,10,Y,Y,F,0,1,N,0,1,1,17,36,720,N,06,01,1,1445,Completed: Successful,1,0,0
1201747,1614206,24,22,BF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-07-05 00:00:00,15,01,10,Y,Y,M,0,0,N,18,1,4,17,40,720,N,05,04,1,1880,Completed: Successful,1,0,0
1201748,1509683,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,01,1,1167,Completed: Successful,1,0,0
1201749,0705231,26,24,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,10,Y,Y,F,0,0,N,16,1,3,17,36,720,N,06,01,1,3467,Further Withdrawal,1,0,0
1201751,1616316,22,20,BF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-07-05 00:00:00,15,01,10,Y,Y,F,0,0,N,18,1,4,17,40,720,N,05,01,6,4506,Completed: Successful,1,0,0
1201752,1648109,20,17,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,31,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,11,1,967,Completed: Successful,1,0,0
1201755,1734657,29,26,HF1A,2021-09-20 00:00:00,2022-05-27 00:00:00,2021-07-05 00:00:00,28,02,10,N,Y,F,1,0,Y,15,1,4,17,29,600,N,09,11,1,1712,Completed: Successful,1,0,0
1201756,1738083,38,36,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,01,10,N,Y,F,0,1,Y,0,1,1,17,36,600,N,07,02,1,2278,Completed: Successful,1,0,0
1201759,2028469,23,21,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,22,01,10,Y,Y,F,0,0,N,0,1,3,17,36,720,N,05,01,1,4246,Completed: Successful,1,0,0
1201760,1734014,32,29,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,01,10,N,Y,F,0,0,Y,0,1,1,17,36,680,N,07,01,1,69,Further Withdrawal,0.884625,0.115375,0.115375
1201761,1859416,38,36,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,01,10,N,Y,F,0,0,Y,0,1,1,17,36,600,N,07,01,3,2511,Further Withdrawal,0.727275,0.272725,0.272725
1201762,1517936,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,21,01,10,Y,Y,M,0,0,N,0,1,4,17,36,720,N,06,01,1,1309,Completed: Successful,1,0,0
1201763,1501155,35,33,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,N,Y,M,0,0,Y,0,2,4,17,36,600,N,08,01,6,646,Completed: Successful,0.865375,0,0.134625
1201765,1860781,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,10,N,Y,I,0,0,Y,15,1,4,17,40,600,N,07,01,1,400,Completed: Partial Success,1,0,0
1201767,1859304,22,20,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,Y,Y,F,0,0,N,0,1,4,17,36,640,N,06,01,1,4109,Further Withdrawal,0.590725,0.409275,0.409275
1201768,1741853,43,40,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,1,1,Y,0,1,4,17,36,720,N,07,01,1,2690,Completed: Successful,1,0,0
1201769,1860388,34,32,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,14,99,10,Y,Y,F,0,1,N,0,1,4,17,36,720,N,06,01,1,2318,Further Withdrawal,0.666675,0,0.333325
1201770,1862633,21,19,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,39,99,10,Y,Y,F,0,1,N,0,1,3,17,36,720,N,04,01,3,1670,Completed: Partial Success,0.696325,0.0839,0.303675
1201771,1773999,20,17,LS1A,2021-08-30 00:00:00,2022-01-22 00:00:00,2021-07-05 00:00:00,12,09,10,Y,N,F,0,0,N,0,1,4,05,18,304,Y,04,01,1,882,Further Withdrawal,0.75,0.25,0.25
1201772,1882481,19,17,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,04,10,Y,Y,F,0,0,N,19,1,4,17,40,760,N,05,04,6,627,Completed: Successful,1,0,0
1201773,1106162,33,31,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,01,10,N,Y,F,0,1,Y,15,1,4,17,40,600,N,07,04,1,761,Completed: Successful,0.9375,0,0.0625
1201774,1523682,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,0,1,3,17,36,720,N,07,02,1,1521,Completed: Successful,1,0,0
1201776,0611241,29,27,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,26,02,11,N,Y,F,1,0,Y,0,1,4,17,36,600,N,07,11,1,442,Completed: Successful,1,0,0
1201777,1858661,23,21,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,01,10,N,Y,F,0,0,Y,0,1,4,17,36,600,N,07,01,1,1307,Completed: Successful,0.75,0.25,0.25
1201781,1754876,23,21,BE1A,2021-08-30 00:00:00,2022-06-15 00:00:00,2021-07-05 00:00:00,17,01,10,N,N,M,0,0,Y,0,1,3,09,34,80,Y,07,01,1,148,Completed: Successful,1,0,0
1201782,1864165,20,18,HF1C,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,Y,Y,M,0,0,N,0,1,4,17,36,720,N,04,01,1,3865,Completed: Successful,0.861125,0.0463,0.138875
1201784,1916439,21,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,08,10,Y,Y,M,0,0,N,0,1,4,17,36,720,N,06,11,6,879,Completed: Successful,1,0,0
1201785,1887336,20,18,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,01,1,3752,Completed: Successful,1,0,0
1201786,1615894,25,22,HF1A,2021-09-20 00:00:00,2022-05-27 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,15,1,4,17,29,600,N,09,01,6,1016,Completed: Successful,1,0,0
1201787,1862506,22,20,BF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-07-05 00:00:00,15,01,10,Y,Y,M,0,0,N,18,1,4,17,40,720,N,05,01,1,879,Completed: Successful,1,0,0
1201788,1863336,20,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,01,10,N,Y,F,0,0,Y,0,1,3,17,36,600,N,07,01,1,1274,Completed: Successful,0.708325,0.166675,0.291675
1201789,0501408,46,44,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,17,01,10,Y,Y,M,0,1,N,18,1,3,17,36,720,N,04,01,1,584,Completed: Successful,1,0,0
1201791,1873143,39,37,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,99,31,N,Y,F,0,0,Y,0,1,1,17,36,600,N,07,02,1,1913,Completed: Successful,1,0,0
1201793,1506183,23,21,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,27,01,31,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,01,1,6077,Completed: Successful,1,0,0
1201794,1905758,33,31,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,21,01,10,N,Y,F,1,0,Y,15,1,3,17,40,480,N,07,01,1,3399,Completed: Partial Success,1,0,0
1201795,2029827,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,12,Y,Y,M,0,1,N,0,1,4,17,36,720,N,06,10,4,5115,Further Withdrawal,0.8702,0,0.115375
1201797,1630734,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,27,99,11,N,Y,F,0,0,Y,0,1,4,17,36,600,N,07,01,6,4221,Completed: Successful,1,0,0
1201798,1632742,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,31,N,Y,M,0,0,Y,0,1,4,17,36,600,N,07,11,6,1753,Completed: Successful,1,0,0
1201799,1501953,24,21,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,31,N,Y,F,0,0,Y,0,1,3,17,36,720,N,07,01,1,4329,Further Withdrawal,1,0,0
1201800,1733968,33,31,SF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,42,02,10,N,Y,F,0,0,Y,15,1,4,17,40,600,N,07,01,1,3893,Completed: Successful,1,0,0
1201801,1619543,23,20,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,27,01,10,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,01,1,1164,Completed: Successful,0.9375,0,0.0625
1201803,1863805,20,17,SF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,09,10,Y,Y,F,0,0,N,0,1,4,17,36,720,N,05,11,1,4252,Further Withdrawal,1,0,0
1201804,2021210,31,28,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,23,02,10,Y,Y,M,0,0,N,0,1,3,17,36,720,N,05,01,1,1307,Completed: Successful,0.965525,0.034475,0.034475
1201805,1906239,19,16,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,01,10,Y,Y,F,0,0,N,0,1,4,17,36,720,N,05,01,1,211,Completed: Successful,0.89285,0.10715,0.10715
1201806,1646162,21,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,10,N,Y,F,0,0,Y,15,1,3,17,40,600,N,07,03,1,1564,Further Withdrawal,0.96155,0,0.03845
1201807,1889326,23,20,SF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,42,01,10,N,Y,F,0,0,Y,15,1,4,17,40,600,N,07,01,1,726,Further Withdrawal,0.65275,0,0.33335
1201808,1905708,31,29,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,1,Y,0,1,4,17,36,720,N,07,01,1,1167,Completed: Successful,1,0,0
1201810,1885734,31,29,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,42,09,11,Y,Y,F,1,1,N,19,1,4,17,36,760,N,06,01,1,1957,Completed: Successful,0.9,0.1,0.1
1201812,1508271,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,02,1,3308,Completed: Successful,1,0,0
1201813,1813550,20,18,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,40,01,10,N,Y,F,0,0,Y,15,1,3,17,40,600,N,07,01,1,2606,Further Withdrawal,0.740744,0.111111,0.259255
1201814,1868130,22,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,22,99,10,Y,Y,I,0,0,N,0,1,4,17,36,720,N,05,01,4,4303,Completed: Successful,0.763975,0,0.236025
1201816,1741933,22,19,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,27,01,10,N,Y,F,0,1,Y,0,1,4,17,36,720,N,07,01,1,1880,Completed: Successful,0.916675,0.083325,0.083325
1201817,1863692,20,18,LF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,16,99,10,Y,Y,F,0,1,N,18,1,4,17,40,640,N,05,01,1,3102,Further Withdrawal,0.72415,0.27585,0.27585
1201819,1509109,20,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,N,Y,M,0,0,Y,0,2,4,17,36,600,N,08,01,1,6009,Further Withdrawal,0.96155,0.03845,0.03845
1201820,1512656,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,02,10,Y,Y,F,0,0,N,0,1,4,17,36,640,N,05,01,6,987,Completed: Successful,1,0,0
1201821,0901305,31,28,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,99,10,N,Y,I,0,0,Y,0,2,3,17,36,600,N,08,01,5,2409,Completed: Successful,0.973675,0.026325,0.026325
1201822,1750534,21,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,22,01,10,Y,Y,F,0,1,N,0,1,4,17,36,720,N,06,11,1,6189,Completed: Successful,0.927425,0.048375,0.072575
1201824,1502654,25,23,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,24,01,31,Y,Y,M,0,1,N,0,1,4,17,36,720,N,05,01,1,1164,Further Withdrawal,0.6607,0,0.3393
1201826,1629180,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,0,1,4,17,36,720,N,07,01,1,1556,Completed: Successful,0.8125,0.1875,0.1875
1201827,1648148,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,02,10,Y,Y,F,0,0,N,0,1,4,17,36,640,N,06,01,6,847,Completed: Successful,1,0,0
1201828,0701824,33,30,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,Y,Y,F,0,0,N,0,1,4,17,36,720,N,06,02,1,1877,Completed: Successful,1,0,0
1201829,1756303,41,38,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,01,10,Y,Y,F,0,1,N,19,1,1,17,40,760,N,05,01,1,2497,Completed: Successful,0.928575,0.071425,0.071425
1201831,1862219,21,19,HF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-07-05 00:00:00,13,01,10,Y,Y,M,0,1,N,18,1,4,17,40,720,N,05,01,6,6593,Completed: Successful,1,0,0
1201832,2139156,20,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,10,N,Y,F,0,0,Y,15,1,3,17,40,600,N,07,03,1,1715,Further Withdrawal,0.8077,0.173075,0.1923
1201834,1745893,25,23,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,N,Y,M,0,1,Y,0,2,4,17,36,600,N,08,01,1,642,Completed: Partial Success,1,0,0
1201835,1804528,21,19,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,22,02,10,Y,Y,F,0,0,N,0,1,4,17,36,720,N,06,01,1,1274,Further Withdrawal,0.410725,0.446425,0.589275
1201836,1739484,23,20,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,37,99,10,Y,Y,M,0,0,N,16,1,4,17,40,640,N,06,01,1,442,Completed: Successful,1,0,0
1201837,1615491,39,36,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,29,01,10,N,Y,F,0,0,Y,0,1,4,17,36,600,N,07,11,1,3259,Early Withdrawal,0.83335,0.083325,0.16665
1201839,1102808,30,28,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,10,N,Y,M,0,0,Y,0,2,4,17,36,600,N,08,01,1,1808,Completed: Successful,1,0,0
1201840,1630365,22,20,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,17,02,10,N,Y,F,0,0,Y,15,1,4,17,40,600,N,07,01,1,463,Early Withdrawal,0.826925,0.173075,0.173075
1201841,1630658,21,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,33,Y,Y,F,0,0,N,16,1,3,17,36,640,N,06,03,1,1752,Completed: Successful,0.9,0.1,0.1
1201842,1996763,37,35,HF1A,2021-09-20 00:00:00,2022-05-27 00:00:00,2021-07-05 00:00:00,28,01,10,N,Y,F,0,0,Y,15,1,4,17,29,600,N,09,01,1,1036,Completed: Successful,1,0,0
1201843,1632633,18,16,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,08,31,Y,Y,M,0,1,N,0,1,4,17,36,640,N,05,11,1,1682,Completed: Partial Success,0.96155,0.03845,0.03845
1201844,1742732,31,29,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,21,99,31,N,Y,F,0,0,Y,15,1,4,17,40,480,N,07,01,4,1047,Completed: Successful,1,0,0
1201845,2022116,41,39,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,01,10,N,Y,F,0,0,Y,0,1,1,17,36,680,N,07,02,1,2816,Completed: Successful,1,0,0
1201847,1626626,35,33,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,28,01,33,Y,Y,F,0,1,N,16,1,1,17,36,640,N,06,01,1,879,Completed: Successful,1,0,0
1201850,1920257,25,23,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,42,01,10,Y,Y,F,0,1,N,19,1,4,17,36,760,N,06,11,6,6183,Completed: Successful,1,0,0
1201852,2028445,31,29,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,09,10,N,Y,F,0,1,Y,0,1,3,17,36,600,N,07,01,4,1770,Further Withdrawal,1,0,0
1201853,1864453,33,31,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,01,10,N,Y,F,0,1,Y,0,1,3,17,36,600,N,07,01,1,400,Completed: Successful,0.833325,0,0.166675
1201854,2028273,20,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,53,01,10,Y,Y,F,0,0,N,0,1,4,17,36,720,N,05,05,1,480,Completed: Successful,0.9365,0.0635,0.0635
1201855,1997386,20,18,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,20,01,33,Y,Y,M,0,0,N,0,1,4,17,36,720,N,06,01,6,1030,Completed: Successful,0.94445,0.05555,0.05555
1201856,2025102,21,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,02,10,Y,Y,F,0,0,N,19,1,4,17,40,760,N,05,01,1,1846,Completed: Successful,1,0,0
1201857,2029685,35,32,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,26,02,10,Y,Y,F,1,0,N,0,1,3,17,36,840,N,06,01,1,866,Completed: Successful,0.9423,0.0577,0.0577
1201858,2018830,21,18,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,40,01,10,N,Y,F,0,0,Y,15,1,3,17,40,600,N,07,01,1,536,Further Withdrawal,1,0,0
1201882,1612518,23,20,BS1A,2021-08-30 00:00:00,2022-01-29 00:00:00,2021-07-05 00:00:00,28,01,31,Y,N,M,0,1,N,17,1,4,05,17,360,Y,04,01,1,69,Completed: Successful,1,0,0
1201884,1505603,25,23,SF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,42,01,10,N,Y,F,0,0,Y,15,1,4,17,40,600,N,07,01,1,5161,Further Withdrawal,1,0,0
1201942,1612696,23,21,SF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,01,10,Y,Y,F,0,1,N,0,1,4,17,36,720,N,05,01,1,211,Early Withdrawal,0.88,0,0.06
1201943,1863712,24,22,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,01,10,N,Y,F,0,0,Y,15,1,3,17,40,600,N,07,01,1,69,Completed: Successful,1,0,0
1201944,L000110020,55,52,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,01,10,Y,Y,F,0,1,N,0,1,4,17,36,640,N,05,01,1,69,Completed: Partial Success,0.89285,0.071425,0.10715
1201945,1742135,22,20,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,22,99,10,Y,Y,F,0,1,N,0,1,4,17,36,720,N,05,01,1,400,Completed: Partial Success,0.884625,0,0.115375
1201946,1503518,27,25,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,27,01,10,N,Y,F,0,0,Y,0,2,1,17,36,600,N,08,11,1,3102,Completed: Successful,0.826925,0.173075,0.173075
1201947,1901216,37,35,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,30,01,11,Y,Y,F,1,1,N,0,1,4,17,36,840,N,06,01,1,864,Completed: Successful,0.964275,0.035725,0.035725
1201948,1989629,41,39,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,10,N,Y,F,0,0,Y,0,1,1,17,36,600,N,07,01,1,3523,Further Withdrawal,0.8125,0.1875,0.1875
1201949,1917738,35,33,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,53,09,10,Y,Y,F,0,0,N,0,1,3,17,36,720,N,05,01,1,1514,Further Withdrawal,1,0,0
1201950,1918990,44,41,HE1A,2021-09-07 00:00:00,2022-06-11 00:00:00,2021-07-05 00:00:00,45,01,10,N,N,F,0,0,Y,0,2,3,09,33,240,Y,07,01,1,5630,Early Withdrawal,1,0,0
1201951,2025431,20,17,HE1A,2021-08-24 00:00:00,2022-06-08 00:00:00,2021-07-05 00:00:00,35,01,10,Y,N,F,0,1,N,0,1,3,09,36,160,Y,06,01,1,5384,Completed: Successful,0.748144,0.229633,0.251855
1201952,1862289,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,23,01,10,N,Y,F,0,0,Y,15,2,4,17,40,600,N,08,01,1,5456,Completed: Successful,1,0,0
1201954,2146161,26,24,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,34,01,11,N,Y,F,0,0,Y,0,1,3,17,36,600,N,07,01,5,449,Further Withdrawal,0.931825,0.068175,0.068175
1201960,1764126,21,19,LF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,33,01,10,Y,Y,F,0,0,N,0,1,3,17,36,840,N,06,01,1,1703,Further Withdrawal,1,0,0
1201961,2043727,22,20,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,23,09,15,Y,Y,F,0,0,N,19,1,3,17,40,760,N,06,01,1,3534,Completed: Successful,1,0,0
1201963,1868069,21,19,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,18,01,31,N,Y,M,0,0,Y,0,2,4,17,36,600,N,08,01,1,726,Further Withdrawal,0.865375,0.019225,0.134625
1201966,2016165,40,38,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,31,01,14,Y,Y,F,0,0,N,0,1,1,17,36,840,N,06,01,1,2139,Completed: Successful,1,0,0
1201967,1887629,31,28,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-05 00:00:00,35,01,10,Y,Y,F,0,1,N,19,1,3,17,40,760,N,05,01,1,2032,Completed: Successful,0.928575,0,0.071425
1202441,2048806,59,56,SD1C,2021-08-03 00:00:00,2021-08-20 00:00:00,2021-07-06 00:00:00,0,01,10,N,N,M,0,0,Y,0,1,4,07,2,42,Y,07,02,1,4363,Completed: Successful,1,0,0
1202444,2036058,44,42,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,31,01,31,Y,Y,F,0,0,N,0,1,1,17,36,840,N,06,01,1,6300,Completed: Successful,1,0,0
1202446,1900472,19,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,20,01,10,Y,Y,F,0,0,N,16,1,3,17,36,720,N,06,01,3,1106,Further Withdrawal,0.851625,0.074175,0.148375
1202448,2019568,24,22,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,23,01,10,Y,Y,F,0,1,N,0,1,3,17,36,760,N,06,01,1,5127,Completed: Successful,0.87435,0.085725,0.12565
1202449,2029704,36,34,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,40,01,10,Y,Y,F,1,1,N,0,1,3,17,36,720,N,05,01,6,463,Completed: Partial Success,0.741375,0.155175,0.258625
1202450,1905554,37,35,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,30,01,31,N,Y,F,0,0,Y,0,1,4,17,36,600,N,07,01,1,2674,Completed: Successful,0.958325,0.041675,0.041675
1202451,2025126,25,22,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,22,01,10,Y,Y,F,0,1,N,0,1,3,17,36,720,N,06,01,1,584,Completed: Successful,0.95715,0,0.04285
1202452,1985782,21,19,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,23,01,10,Y,Y,F,0,0,N,19,1,4,17,40,760,N,06,01,6,1030,Further Withdrawal,0.90625,0.09375,0.09375
1202455,1997065,36,34,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,28,90,10,N,Y,F,0,0,Y,0,1,3,17,36,720,N,07,01,1,1637,Completed: Successful,0.791675,0.208325,0.208325
1202456,1921849,24,22,BF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-07-06 00:00:00,15,01,33,Y,Y,M,0,1,N,18,1,4,17,40,720,N,05,03,1,879,Completed: Successful,1,0,0
1202458,1990788,21,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,23,01,31,N,Y,F,0,0,Y,15,2,3,17,40,600,N,08,01,1,1362,Completed: Successful,0.982911,0,0.017088
1202459,L000226941,25,23,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,22,01,10,Y,Y,F,0,0,N,0,1,3,17,36,720,N,06,01,1,2484,Further Withdrawal,0.827575,0.1207,0.172425
1202461,1995341,59,57,LF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-07-06 00:00:00,33,99,10,Y,Y,F,0,1,N,0,1,1,17,36,840,N,06,02,6,1467,Completed: Successful,1,0,0
